species,label,source,grid_latitude,grid_longitude,depth_m,temperature_c,salinity_psu,chlorophyll_mg_m3,light_attenuation_kdpar,slope_degree,terrain_ruggedness_index,distance_to_coast_km
Parablennius rouxi,0,biooracle_background,36.325,27.375,516.4166870117188,21.014530005396153,39.26464249120177,0.11970680250127624,0.06544542860940113,2.863482350264234,225.37499618530273,5.559754011676329
Parablennius rouxi,0,biooracle_background,31.625,27.325,2352.47216796875,22.03468877216064,38.924499776021634,0.0763649503011984,0.05671071467912126,3.6855188826014604,266.09027099609375,27.798770058383226
Parablennius rouxi,0,biooracle_background,32.875,30.025,2341.72216796875,21.686059425952724,39.12861394840858,0.08132504371867676,0.056924521595795585,0.38801394401012007,31.065948486328125,172.35237436197602
Parablennius rouxi,0,biooracle_background,32.675,28.725,2875.6943359375,21.652960928293332,39.051401331085046,0.07826784266837677,0.05655912967381662,0.3323045146848485,37.798553466796875,183.4718823853291
Parablennius rouxi,0,biooracle_background,35.925,25.175,1895.6944580078125,20.50201858364593,38.938134525344495,0.10778874590514619,0.06399685849489184,0.5489066320220563,39.42015075683594,61.157294128442786
Parablennius rouxi,0,biooracle_background,36.575,15.575,2737.083251953125,20.30580621279088,38.285543946916974,0.14920766766864807,0.07195786270513997,8.571587371290184,586.5347442626953,45.717941400528275
Parablennius rouxi,0,biooracle_background,39.275,18.875,954.8055419921875,19.885099105496398,38.5185394695958,0.14665654634599226,0.06853809088251032,0.3675065647149926,43.87500762939453,98.32773794250335
Parablennius rouxi,0,biooracle_background,35.775,17.125,3957.083251953125,20.789938106020617,38.160971779094275,0.0955047688509681,0.06325261873378338,0.5313455348847903,31.8402099609375,234.55816239183804
Parablennius rouxi,0,biooracle_background,34.525,28.325,2513.666748046875,20.353961501804644,39.220282850940244,0.09083313762480845,0.06495242878427859,0.7079584444557533,53.378448486328125,189.2751658206725
Parablennius rouxi,0,biooracle_background,32.025,17.975,1627.5833740234375,21.726619056079283,38.264430571954506,0.07014376251606527,0.05838985809114705,0.08239996709834528,17.531265258789062,127.87434226856274
Parablennius rouxi,0,biooracle_background,34.625,32.875,40.33333206176758,21.68670437526013,39.26640973511142,0.1100185981818608,0.07056754729323046,3.234509165093501,248.61878707533126,0.0
Parablennius rouxi,0,biooracle_background,41.375,8.625,888.861083984375,18.567843497319714,37.8958943250825,0.15756350687958975,0.07666130920934577,1.9993591135659399,161.2083282470703,31.947590868371098
Parablennius rouxi,0,biooracle_background,41.325,3.825,2444.3056640625,17.9448517306214,37.961796317639255,0.2002050156011986,0.08343566591952518,0.580509391007877,80.97576904296875,109.45713532897732
Parablennius rouxi,0,biooracle_background,33.025,30.625,2495.3056640625,21.702461046204306,39.151446056562314,0.0832660780891178,0.05721408368224249,0.08791561024053088,40.635498046875,166.7926203502993
Parablennius rouxi,0,biooracle_background,37.175,16.725,3000.47216796875,20.352594224605795,38.30673475103398,0.11922051975673452,0.06624562035618321,0.6533928235231893,50.076385498046875,132.89929894238563
Parablennius rouxi,0,biooracle_background,38.875,8.725,86.30555725097656,18.860405358549645,37.85714553669011,0.14784673231993373,0.07652161714629195,0.2693703760527558,20.51388961076732,0.0
Parablennius rouxi,0,biooracle_background,32.125,29.275,2040.5,21.800736924337677,39.04857155670028,0.07749862720726818,0.0564373867868507,0.7852145767990648,49.19097900390625,138.99385029191617
Parablennius rouxi,0,biooracle_background,32.825,17.075,2007.0833740234375,21.715744735646506,38.29861337475826,0.07200903614182676,0.05899647408690128,0.7233955083470751,55.75346374511719,183.47188238532948
Parablennius rouxi,0,biooracle_background,36.925,16.725,3269.3056640625,20.42548145274804,38.27680548334607,0.11116031286762329,0.06613694235801938,0.9931256637243886,77.58331298828125,133.33778863172017
Parablennius rouxi,0,biooracle_background,37.625,11.225,408.9444580078125,19.718762231873704,37.32712359952695,0.12531745223021026,0.07529931468903685,1.4034071265547312,103.4305534362793,73.21135971817978
Parablennius rouxi,0,biooracle_background,35.375,23.075,2102.916748046875,20.41054720924477,38.70183406781127,0.11045639749310973,0.06256138986211364,7.295195091204778,553.1423187255859,40.79983347949907
Parablennius rouxi,0,biooracle_background,31.725,17.475,960.9722290039062,21.886941254153356,38.20205156708274,0.0711785908468876,0.058876702926501,1.0381539732517235,75.56945037841797,72.27680215179663
Parablennius rouxi,0,biooracle_background,33.925,21.225,2430.388916015625,21.038967140419402,38.66936351112729,0.0839344226969443,0.05877470122199376,0.5956136796441553,41.433990478515625,122.31458825688557
Parablennius rouxi,0,biooracle_background,42.675,7.075,2684.6943359375,17.701273470509225,38.07811215811754,0.16428733542630183,0.08653859882296422,0.1046745971536907,10.270782470703125,86.55856791900987
Parablennius rouxi,0,biooracle_background,35.325,12.525,54.47222137451172,20.818315739286042,37.55357663662047,0.09655913890245894,0.0703005792815849,0.1967487327489311,11.611111879348755,16.67926203502978
Parablennius rouxi,0,biooracle_background,40.975,6.325,2723.97216796875,18.29239907961831,37.75191962956485,0.15597092707761784,0.07793081189394736,0.11887078122126474,15.114532470703125,155.31085565420403
Parablennius rouxi,0,biooracle_background,39.075,17.475,1003.611083984375,19.882877571152072,38.487367820623604,0.15272704523287348,0.074780852038515,2.137996805069741,128.00344848632812,25.89693969838062
Parablennius rouxi,0,biooracle_background,33.225,32.325,1628.1666259765625,22.224385701336704,39.24989209749643,0.09899633775934835,0.05595264568561162,0.3798335595064742,23.920120239257812,174.94976382929232
Parablennius rouxi,0,biooracle_background,42.975,16.225,114.55555725097656,18.656077662305407,37.97671105340342,0.19741694505575214,0.0747111074274504,0.34896815890780586,32.98055229187192,0.0
Parablennius rouxi,0,biooracle_background,36.475,-3.975,712.5555419921875,18.767949281612903,36.3473271227528,0.2582938195789102,0.10520588598770579,0.48280268574572444,38.64929962158203,27.79877005838323
Parablennius rouxi,0,biooracle_background,34.525,31.175,2426.02783203125,21.517969425741054,39.2553982241878,0.08996993506943556,0.0600896209708899,0.34650110399402223,27.20135498046875,135.55904028750575
Parablennius rouxi,0,biooracle_background,40.125,18.975,929.638916015625,19.499606218714007,38.306698023834045,0.1409920574557724,0.07264751522372952,1.1775320743584368,69.62152862548828,38.26090608155293
Parablennius rouxi,0,biooracle_background,36.875,-1.475,1532.5,19.25777280648788,36.54389915838369,0.20779308607179095,0.08262425091988007,5.2559013607370435,336.05206298828125,44.47506073625787
Parablennius rouxi,0,biooracle_background,45.975,-3.075,103.5,15.535364620369682,35.15085548127947,0.19697300768121132,0.10249165133434175,0.10849732129331797,11.885415077209473,61.157294128442786
Parablennius rouxi,0,biooracle_background,40.125,17.825,59.72222137451172,19.528245515813094,38.38247131239941,0.1367939519540848,0.08382808068795311,0.47678153996641387,30.63541555404663,12.753635360517743
Parablennius rouxi,0,biooracle_background,40.975,5.725,2684.888916015625,18.186222727765124,37.80488269383076,0.15422618082399947,0.07968595996490895,0.25964553397877305,21.017364501953125,205.6819439744865
Parablennius rouxi,0,biooracle_background,36.625,15.125,42.44444274902344,20.27743666208266,38.11968421301037,0.17825812763637966,0.08563571689733393,0.20155680181584892,14.516492903232534,0.0
Parablennius rouxi,0,biooracle_background,33.425,24.525,2018.611083984375,20.97398468577008,38.883171083612595,0.07951699892594628,0.05771819153037687,0.7947759917870032,59.17364501953125,155.67311232694587
Parablennius rouxi,0,biooracle_background,32.525,26.975,3095.25,21.681846610355578,38.95778924856537,0.07501933188793956,0.055938055855657316,0.39092588815067475,30.958343505859375,116.75483424520922
Parablennius rouxi,0,biooracle_background,34.025,23.475,2220.9443359375,20.603944194127546,38.89773139685304,0.092681350969816,0.05972703277344558,1.309590819571744,107.40963745117188,138.19756964060232
Parablennius rouxi,0,biooracle_background,41.475,16.725,106.94444274902344,18.965631989537293,37.73427094471649,0.1868367182046163,0.08564124185345257,0.08811303848076713,5.340276718139648,31.964386627386816
Parablennius rouxi,0,biooracle_background,37.575,19.475,3180.97216796875,20.275992566516965,38.48447981602615,0.134885549776367,0.06446435062311272,0.21683291001017324,35.2257080078125,121.13178912925163
Parablennius rouxi,0,biooracle_background,44.625,-5.275,4686.25,15.9780193889066,35.63358429281488,0.2617662842685653,0.08493836071763815,1.1410019883736906,85.53466796875,94.96766096525681
Parablennius rouxi,0,biooracle_background,42.575,6.625,2616.138916015625,17.581729727203815,38.10161976550738,0.1664523225165273,0.08698170643918535,0.20837239557292397,15.045135498046875,61.157294128442786
Parablennius rouxi,0,biooracle_background,34.775,25.825,1003.0277709960938,21.0189620313993,39.10710126443777,0.09829254390201568,0.06053527599073867,5.689561744418754,410.11804962158203,14.687759278991757
Parablennius rouxi,0,biooracle_background,33.425,35.075,719.0555419921875,23.231304672081027,38.67771005269755,0.18425894666281922,0.06598582849414047,3.8606682857295134,247.71181106567383,13.92063857710116
Parablennius rouxi,0,biooracle_background,36.525,13.375,1562.52783203125,20.34947554785602,37.71680374985725,0.11168512700229413,0.06933439962872268,5.8814346615765025,454.6007080078125,87.82041664643138
Parablennius rouxi,0,biooracle_background,37.775,18.375,3111.22216796875,20.28515089814922,38.43148534010379,0.14296413982966558,0.06471293236526918,1.210105863467397,76.68057250976562,197.75492463440122
Parablennius rouxi,0,biooracle_background,39.975,12.275,3633.333251953125,19.58816056170997,37.965364645192,0.11561258540000444,0.06796622563474858,0.08678196373539011,21.260406494140625,158.9308335167915
Parablennius rouxi,0,biooracle_background,35.775,-1.525,424.47222900390625,19.48373910363249,36.37385911037845,0.18913322741453428,0.08348647194188007,3.6941733237404875,267.9131889343262,48.25439928008487
Parablennius rouxi,0,biooracle_background,40.475,6.675,2929.138916015625,18.75384257303912,37.57652074403275,0.15836356402670643,0.07465105830025845,0.29255247128191564,44.322906494140625,136.56867304923753
Parablennius rouxi,0,biooracle_background,43.875,-2.875,1672.888916015625,16.574799773492344,35.41784372651924,0.3055905916474082,0.0889437090277764,2.630555218778461,171.99998474121094,44.478032093413006
Parablennius rouxi,0,biooracle_background,32.875,30.475,2238.416748046875,21.75783336050636,39.14177412868349,0.08233645541716214,0.05684276034993271,0.8010902387167789,60.399322509765625,155.67311232694587
Parablennius rouxi,0,biooracle_background,32.375,24.425,1273.0555419921875,21.491757748152516,38.70995524313567,0.0761012695240816,0.05766610335958665,3.0687820863658364,214.22569274902344,38.91827808173667
Parablennius rouxi,0,biooracle_background,35.025,17.725,2875.5556640625,21.14682998609282,38.217165510150274,0.08385911936751195,0.061428810093591066,5.9451431228970995,508.4306335449219,372.08327927279635
Parablennius rouxi,0,biooracle_background,33.175,19.775,2068.52783203125,21.5704799320455,38.37270791692268,0.07327094385015692,0.05794045481598859,0.8735337933923677,70.68402099609375,135.49138013954524
Parablennius rouxi,0,biooracle_background,33.375,24.575,2149.138916015625,20.99400777500762,38.87992099928017,0.07936740750378654,0.05765191737524991,0.6112702356660343,43.885406494140625,150.11335831526955
Parablennius rouxi,0,biooracle_background,36.475,30.825,1953.27783203125,22.248740427045615,39.25862945709031,0.2116592845324996,0.06588371468662503,1.4469898312053195,127.66319274902344,26.824133464826822
Parablennius rouxi,0,biooracle_background,32.275,33.475,1125.361083984375,22.625658138576387,39.176923320936965,0.08714465943258659,0.05759278965466288,0.410207513740615,29.822921752929688,122.31458825688598
Parablennius rouxi,0,biooracle_background,34.925,32.225,813.3055419921875,21.87070853722936,39.303157835119706,0.10224298045804846,0.06108162966559932,6.37209721227873,418.07640075683594,4.5584542317817744
Parablennius rouxi,0,biooracle_background,37.775,19.175,3311.416748046875,20.28311341190913,38.47068063205755,0.14006151097583397,0.06462345506466391,0.2700491561355411,29.822967529296875,127.44206254216962
Parablennius rouxi,0,biooracle_background,33.575,28.025,2922.97216796875,21.04836984412727,39.08749694666941,0.08029117897915952,0.058239451280825014,0.80603397533162,73.50344848632812,272.42794657215495
Parablennius rouxi,0,biooracle_background,41.975,4.675,2399.0,17.28422615645014,38.09958823597228,0.17225621110085207,0.08553881214143332,0.3072623029397254,24.288177490234375,115.73310607140277
Parablennius rouxi,0,biooracle_background,38.875,15.675,949.0277709960938,20.087577558963865,38.009685584067455,0.1091153748906187,0.06901661118687195,1.6278941561575557,102.90277099609375,33.992715542352315
Parablennius rouxi,0,biooracle_background,39.075,5.225,2775.111083984375,19.654264677568523,37.09957629379855,0.1407688703946983,0.07266833212690504,0.16175191544604747,21.6875,159.02393203237256
Parablennius rouxi,0,biooracle_background,33.725,25.525,2899.72216796875,21.15149141620696,38.971145181274935,0.0827374373575351,0.058273431052474914,2.4714501354687592,275.0207824707031,138.99385029191612
Parablennius rouxi,0,biooracle_background,45.675,-5.975,4686.02783203125,15.369713677292328,35.64698360298575,0.2832901268347877,0.08648757570594956,0.48787521019735514,39.1458740234375,38.84752951451983
Parablennius rouxi,0,biooracle_background,41.575,9.775,842.2222290039062,18.485734284831896,38.18360530307784,0.13749237207729517,0.07883360601461074,0.8339413051164827,49.68054962158203,33.273468787602
Parablennius rouxi,0,biooracle_background,37.825,2.725,2813.166748046875,19.61972994361422,36.86642241054653,0.1452588707560666,0.07541794826871302,0.1663432975687616,16.107666015625,122.31458825688635
Parablennius rouxi,0,biooracle_background,35.425,32.425,1681.388916015625,22.18759945692722,39.29531387140307,0.10282537355051702,0.062097872775453984,2.933904715717736,200.8125,35.83052886956018
Parablennius rouxi,0,biooracle_background,36.175,15.975,3596.3056640625,20.41098378428531,38.15031200474618,0.11962659281915805,0.0670690154793309,0.6389904516250826,39.999969482421875,125.89214006181057
Parablennius rouxi,0,biooracle_background,35.975,16.625,3635.111083984375,20.603631100221783,38.13658447131285,0.1050438047056084,0.06410740154787371,1.1513026618902518,107.80902099609375,193.4725191705728
Parablennius rouxi,0,biooracle_background,41.875,5.225,2286.888916015625,17.150550301347952,38.14106868285412,0.15870361692089974,0.08661438971098909,0.5868251069012644,40.34722900390625,155.67311232694587
Parablennius rouxi,0,biooracle_background,34.425,12.675,95.75,21.077688113867108,37.78171883762653,0.08573057975612723,0.06680482537188219,0.10995382060279796,8.555556297302246,130.33790504722276
Parablennius rouxi,0,biooracle_background,34.325,22.275,2507.583251953125,20.502214290816795,38.85804605809399,0.09400844336012282,0.060444294145211665,0.8756132559176472,156.93746948242188,155.67311232694667
Parablennius rouxi,0,biooracle_background,37.625,25.275,117.05555725097656,19.450159390468098,37.26971575734585,0.16445998128029865,0.06754424302324619,2.6040935847197706,178.71388893126613,0.0
Parablennius rouxi,0,biooracle_background,41.225,5.775,2603.333251953125,17.862744212984897,37.92431067640871,0.15155226452741077,0.08228595972330013,0.14635504500776517,10.6492919921875,204.2156361897864
Parablennius rouxi,0,biooracle_background,36.375,16.675,3272.638916015625,20.504161888246877,38.198973241804254,0.10346404127478176,0.06483956365826679,0.42363510233089835,46.66314697265625,166.12141550887353
Parablennius rouxi,0,biooracle_background,43.925,9.475,468.4166564941406,18.529419752487243,38.18860887862361,0.17955793118994506,0.07602662864848007,0.4911755593089563,29.288188934326172,27.798770058383226
Parablennius rouxi,0,biooracle_background,44.275,-2.475,1154.5555419921875,16.48822849396756,35.31085498249909,0.19528895153068043,0.09238379041369349,0.3468462499800233,43.24653625488281,91.55769603473432
Parablennius rouxi,0,biooracle_background,36.275,13.625,1304.1944580078125,20.494470507756407,37.76416394672988,0.10515617032029548,0.06784127281463134,0.9917359257648865,162.84376525878906,70.46564630241859
Parablennius rouxi,0,biooracle_background,39.425,26.025,285.6944580078125,18.59518129742966,34.86096374779254,0.3018458650425909,0.07233672062124313,0.5827353016878548,49.073608398435596,4.294668328368579
Parablennius rouxi,0,biooracle_background,35.675,26.225,2494.5,20.490054976007833,39.12243874969481,0.09718047711303507,0.0640644235596621,0.7580979284924665,120.44442749023438,32.3151698390721
Parablennius rouxi,0,biooracle_background,33.425,17.475,2327.638916015625,21.5810094216194,38.31486740092712,0.07467495784521405,0.059871316617290525,0.5201270496237198,33.031280517578125,261.3084385488019
Parablennius rouxi,0,biooracle_background,35.525,18.925,3816.22216796875,20.85846958864367,38.363012461451575,0.1075510112038975,0.06124689939710416,0.7528062700371752,49.30902099609375,382.044447816045
Parablennius rouxi,0,biooracle_background,38.675,6.975,2831.833251953125,19.687094183104215,37.170475095048545,0.13681626164718083,0.07303488775863344,0.4141763517356205,36.489593505859375,153.23295219132274
Parablennius rouxi,0,biooracle_background,36.375,14.625,142.63888549804688,20.09742986263835,37.7365698414068,0.16459315405650574,0.0674275564371874,0.028277051752795712,3.093751907348633,37.817648728787375
Parablennius rouxi,0,biooracle_background,35.575,25.975,1294.25,20.52478000504715,39.07789403570895,0.09829698071735311,0.06381978484344143,7.1349194291544835,450.2396011352539,34.76746968099134
Parablennius rouxi,0,biooracle_background,38.525,18.725,3168.4443359375,20.104292078949275,38.50573722008294,0.15658402120454454,0.06639329008063222,0.35472918092002775,34.72222900390625,164.56560129333317
Parablennius rouxi,0,biooracle_background,38.875,7.375,2851.333251953125,19.528988133226648,37.25651845522449,0.13336749442599038,0.07232827331601355,0.4255323580804612,37.09381103515625,96.39140314242566
Parablennius rouxi,0,biooracle_background,38.825,17.625,1842.47216796875,19.97686814436212,38.512013125586876,0.1541789152389778,0.07162679095189615,1.1432897682871206,85.0103759765625,48.84338777998282
Parablennius rouxi,0,biooracle_background,32.875,34.775,949.361083984375,23.181438362902135,38.614891442125206,0.18018947071785513,0.06587319460605556,4.083205558467241,263.0520935058594,18.677588436557585
Parablennius rouxi,0,biooracle_background,32.025,19.775,95.80555725097656,21.82036571265136,38.06090977425367,0.0848189694630865,0.062406618381926834,0.5886131314833031,40.670137882232666,18.854611130143685
Parablennius rouxi,0,biooracle_background,31.975,19.575,172.4166717529297,21.851949828351216,38.06382685098804,0.0779909925938242,0.05927170853853858,0.1429613499500924,19.281251907348633,33.01356691627509
Parablennius rouxi,0,biooracle_background,33.675,34.075,2157.833251953125,22.56015915937025,39.21069155157019,0.09066688383598387,0.059228008407736184,0.20433114236471597,13.857635498046875,120.29695027564959
Parablennius rouxi,0,biooracle_background,33.075,27.375,2901.083251953125,21.432197720995365,39.00383708485112,0.0775933730944125,0.05648762905404758,0.839495789320095,58.68756103515625,193.6904706938876
Parablennius rouxi,0,biooracle_background,39.875,10.925,2399.9443359375,19.507876043118124,37.83727033314135,0.11385626872505872,0.06782902707668108,4.977041196632882,279.27085876464844,102.40332387779773
Parablennius rouxi,0,biooracle_background,41.275,2.775,878.5555419921875,18.56280376166311,37.90089753094711,0.2772533891544425,0.08398690537067047,4.2274714451939035,335.93750762939453,38.91827808173668
Parablennius rouxi,0,biooracle_background,35.525,-2.775,284.02777099609375,19.143461828157456,36.310647055534304,0.1954509110034217,0.08780521922166776,0.50357827069371,37.19791603088379,23.65924526110671
Parablennius rouxi,0,biooracle_background,36.825,20.975,3526.361083984375,20.511139018417246,38.5680139323734,0.12506494284417566,0.06302589601490101,2.3725686921390023,178.97915649414062,62.305821282483066
Parablennius rouxi,0,biooracle_background,32.575,29.525,2280.77783203125,21.674443518556753,39.10555898442533,0.07916344402676777,0.05688916284287436,0.6198260796063642,54.423614501953125,176.16288956855527
Parablennius rouxi,0,biooracle_background,31.675,30.725,15.25,22.485846051789338,37.99334260310792,0.0992664242004048,0.10988130327809335,0.031335349933679674,3.0034719705581665,15.85108275227395
Parablennius rouxi,0,biooracle_background,39.925,4.625,1866.6944580078125,19.19295402583706,37.51238032182557,0.19479105029542787,0.07526212446213003,6.632181465163127,399.3229217529297,25.582157855131765
Parablennius rouxi,0,biooracle_background,38.825,7.875,1186.22216796875,19.267768571733587,37.415058573250015,0.13251401369339436,0.07321483264568143,3.7420388982989903,270.84031677246094,58.69799090136425
Parablennius rouxi,0,biooracle_background,40.375,18.475,101.97222137451172,19.291491966770284,38.110618753485184,0.14910662648296097,0.08832540017041147,0.12672575139074554,7.378472328186035,8.471074950324997
Parablennius rouxi,0,biooracle_background,40.175,12.475,3437.75,19.553911154434115,37.9856801314587,0.11824721881206036,0.06848640742903317,0.5054920000416036,124.31597900390625,119.87602852533917
Parablennius rouxi,0,biooracle_background,44.175,14.625,63.19444274902344,17.921202973469736,37.06035871125358,0.42970252209756077,0.07935333662347632,0.02002935215902126,2.538196563720703,11.119508023353449
Parablennius rouxi,0,biooracle_background,33.775,23.475,1919.638916015625,20.71707498936302,38.87011978877692,0.09056927700881652,0.05891277694196937,0.24484778569726795,44.35765075683594,159.28593441082717
Parablennius rouxi,0,biooracle_background,36.725,-2.475,171.0,18.971950760170184,36.55211642080521,0.25000658448332735,0.10173514783613308,0.9084442710771178,69.46180534362793,5.559754011676329
Parablennius rouxi,0,biooracle_background,37.125,7.725,1165.638916015625,20.415085491311224,37.06464946006883,0.15649298239212786,0.0791029844277823,5.821355128256273,427.4478988647461,15.552414675519117
Parablennius rouxi,0,biooracle_background,31.275,33.725,28.5,23.100868053373972,37.55284185231002,0.1100765376870821,0.11941626248038975,0.13481014542307845,10.274305820465088,11.119508023353053
Parablennius rouxi,0,biooracle_background,35.175,27.475,1162.0,20.74808890679265,39.250566009380854,0.09536731151832713,0.0645813269641625,2.2051713334317116,168.89236450195312,53.972219864095244
Parablennius rouxi,0,biooracle_background,39.225,24.575,300.1111145019531,18.94305937011697,35.163699913403924,0.168221802600058,0.07288608458345228,1.330135124072842,87.67014122009277,27.798770058383226
Parablennius rouxi,0,biooracle_background,32.325,33.725,1290.02783203125,22.659824843080695,39.17737852118637,0.08803923871730521,0.05784761369966409,0.4450956762487803,30.972198486328125,103.35932403928373
Parablennius rouxi,0,biooracle_background,31.075,18.475,251.69444274902344,22.087539417083793,37.85539345998406,0.07637182086208603,0.059809620242134064,1.6045640614575942,107.58680534362793,54.7996730286603
Parablennius rouxi,0,biooracle_background,32.075,24.725,85.41666412353516,21.87880962724395,38.723608276372644,0.07536178919512572,0.061998735717795364,0.6658267106593415,46.951388359069824,5.55975401167712
Parablennius rouxi,0,biooracle_background,40.475,1.825,1669.8333740234375,19.063317366923222,37.733987971302014,0.1962609416764023,0.08048964809726125,0.7054644269910679,63.114593505859375,77.83655616347257
Parablennius rouxi,0,biooracle_background,35.775,30.175,2244.138916015625,21.822612515912848,39.25072686523791,0.10946803887937469,0.064055211256236,1.9352274483311926,125.83334350585938,54.52285371057419
Parablennius rouxi,0,biooracle_background,41.225,2.875,1767.5,18.53131155001304,37.89750567495973,0.2647718657934447,0.08426602019873178,3.7302416892993717,227.12152099609375,50.03778610508934
Parablennius rouxi,0,biooracle_background,36.325,16.125,3400.888916015625,20.42007686472509,38.17998209166164,0.11568128617040051,0.06620745014800185,0.7069999022444569,51.22222900390625,122.59894048973072
Parablennius rouxi,0,biooracle_background,32.775,16.925,1965.0555419921875,21.73483362456099,38.28863847826379,0.07201387161718156,0.05893523622426244,0.24569573333913217,24.854156494140625,177.02703154958743
Parablennius rouxi,0,biooracle_background,40.075,17.825,107.47222137451172,19.570757149705056,38.37503359292446,0.1368567568170608,0.08337416367794721,0.9671037023467848,61.97916507720947,12.76301083879174
Parablennius rouxi,0,biooracle_background,41.925,8.425,1270.9444580078125,18.402641294732728,37.91703447187483,0.15398833620756766,0.07669310825766919,5.802579569641575,337.9895935058594,12.409705672223971
Parablennius rouxi,0,biooracle_background,32.425,15.675,191.55555725097656,22.082634809325818,38.07510817265896,0.077946294548463,0.06209390826537933,0.37057169870165907,35.673614501953125,46.92955218951204
Parablennius rouxi,0,biooracle_background,40.525,12.775,3579.8056640625,19.49488376481347,37.99612208332818,0.1181510764562745,0.06952901848404355,0.6177770669320444,45.00347900390625,55.73406702648294
Parablennius rouxi,0,biooracle_background,41.475,11.625,1217.888916015625,18.996814534545244,38.092303406314684,0.13545302701165235,0.07308795531511267,1.0559291193144358,60.885406494140625,76.26416620094552
Parablennius rouxi,0,biooracle_background,39.875,16.725,77.02777862548828,19.799871448464927,38.4795458567471,0.1738113246742515,0.08418508947418558,0.3551406497505543,111.84722423553467,12.800415484724883
Parablennius rouxi,0,biooracle_background,39.675,7.025,2969.138916015625,19.26487340444547,37.31559800363724,0.13953936059395175,0.07191268246453836,0.2432231693193919,43.861114501953125,119.81819884198364
Parablennius rouxi,0,biooracle_background,40.775,24.425,45.86111068725586,18.305130698041587,34.82238200563386,0.34932209792890545,0.09279640834599862,0.059461301097970445,6.097221851348877,12.630872919193465
Parablennius rouxi,0,biooracle_background,32.975,24.825,2220.361083984375,21.233006052655345,38.7990325376472,0.07804505185415736,0.05692392249603202,0.3121994192709156,24.34027099609375,105.63532622185657
Parablennius rouxi,0,biooracle_background,36.725,12.975,674.6944580078125,20.06960668880583,37.62735175311133,0.1107679904263702,0.07027224271636905,2.575299349316052,194.06597900390625,84.66827691243843
Parablennius rouxi,0,biooracle_background,33.975,32.525,2519.8056640625,22.008777012459916,39.27880535146795,0.09707550889097995,0.05682531982724242,3.3243069298672734,246.16322326660156,77.83655616347257
Parablennius rouxi,0,biooracle_background,36.925,-0.975,2640.77783203125,19.388749402729452,36.58912298731205,0.1935068939657487,0.08089406305681765,0.24609438554344984,17.100677490234375,66.7170481401199
Parablennius rouxi,0,biooracle_background,36.875,4.925,191.77777099609375,19.966704741617352,36.847063792140986,0.18905528152000292,0.09484132518659434,7.139171836515191,542.411466717719,0.0
Parablennius rouxi,0,biooracle_background,32.825,30.675,2216.5,21.795524919519494,39.147470472508914,0.0823155349543548,0.056575045261271086,1.0942715342657625,83.392333984375,144.55360430359323
Parablennius rouxi,0,biooracle_background,37.425,4.425,2770.111083984375,19.820368015117506,36.8444141593342,0.1635083330735962,0.07852301944473382,0.1829815871193496,13.906219482421875,55.59754011676645
Parablennius rouxi,0,biooracle_background,35.125,24.325,1096.888916015625,20.157198779383673,38.97959850523196,0.10743746244466028,0.06243711862203986,5.39579326662109,413.9652843475342,5.559754011676329
Parablennius rouxi,0,biooracle_background,41.925,18.375,612.9444580078125,19.084348952667664,38.12806423819061,0.18085481427090516,0.07443650189707547,1.5604762071825207,89.54167175292969,55.59754011676646
Parablennius rouxi,0,biooracle_background,39.625,13.425,3330.916748046875,19.748330205671387,37.9738493906253,0.10978646857309367,0.06785815066006227,0.84825394344678,62.229217529296875,154.70443120720833
Parablennius rouxi,0,biooracle_background,35.675,-3.375,1073.0833740234375,18.906031046010796,36.290465496554745,0.20263199800905143,0.09474202970387963,2.1353305510286424,169.45140838623047,50.03778610508934
Parablennius rouxi,0,biooracle_background,38.325,21.425,7.55555534362793,20.157979869719945,38.792216881485864,0.1920624648070156,0.18106581531569074,0.21111389884305615,23.37066018953876,0.0
Parablennius rouxi,0,biooracle_background,42.025,11.375,422.0833435058594,18.961653667820208,38.08757091649807,0.15156101545686604,0.07523485456458523,0.9008769870449398,67.8194465637207,37.170708557011125
Parablennius rouxi,0,biooracle_background,36.025,35.625,432.77777099609375,22.781480618679534,39.11273040834875,0.2602029107035644,0.06612508577310734,2.073888130478859,144.58679962158203,26.97905456444761
Parablennius rouxi,0,biooracle_background,40.875,12.725,753.0555419921875,19.49346654722809,37.99920891755619,0.1411469305715127,0.07189536805927657,6.575538560587877,494.8020839691162,21.01973618093291
Parablennius rouxi,0,biooracle_background,35.875,29.575,2999.416748046875,21.8361422579733,39.24750618795029,0.12067741867601214,0.06420037304706559,1.512890354052876,115.01739501953125,22.239016046706897
Parablennius rouxi,0,biooracle_background,36.175,-0.875,2619.388916015625,19.36950651956518,36.44877109715241,0.18442326263977477,0.0850250459517663,0.2823753608876707,19.9617919921875,48.965965199857926
Parablennius rouxi,0,biooracle_background,37.775,11.675,324.9166564941406,19.72030323487441,37.37406702947454,0.12401397093703755,0.07471573592426403,0.4241006646151349,70.65973281860352,51.764243966200205
Parablennius rouxi,0,biooracle_background,35.775,35.125,1225.388916015625,22.530592747285333,39.19878068335606,0.09905436713419638,0.0637326855865794,0.560061737988244,34.34375,55.177826825334094
Parablennius rouxi,0,biooracle_background,31.675,30.825,19.77777862548828,22.489557709329954,37.8016295762615,0.09843954993739294,0.12212690897943425,0.0638388187537871,5.371527791023254,11.119508023353449
